ax,ay,az,gx,gy,gz,label
0.8994141,-0.2653809,1.153809,-49.93893,96.37405,203.2672,0,10
0.8991699,0.1918945,0.6408691,-49.58015,2.694656,0.4427481,0,1
0.8986816,0.07983398,-0.6584473,56.0687,-84.90076,66.8855,0,1
0.8974609,-0.6899414,0.2390137,25.59542,10.37405,-8.442748,0,10
0.8974609,-0.08642578,0.4489746,-12.41985,-12.8626,15.84733,0,10
0.895752,-0.03930664,1.103271,12.74809,14.83206,-4.206107,0,1
0.8950195,0.09375,0.1655273,-132.0763,40.76336,-6.793893,0,1
0.8950195,-0.007568359,0.394043,-250.1374,-101.4046,96.64886,0,10
0.8947754,-0.6569824,-0.6943359,62.87023,8.770992,-218.3206,0,10
0.8942871,-0.5280762,0.3981934,-108.2137,42.65649,-27.19847,0,10
0.8918457,0.1293945,0.2727051,-112.8702,27.87023,-21.82443,0,1
0.8916016,-0.1174316,0.9287109,25.0229,90.83206,169.4198,0,10
0.8913574,-0.07373047,0.4765625,-1.725191,6.78626,5.496183,0,10
0.8911133,0.2597656,0.4914551,71.03053,5.114504,13.76336,0,1
0.8908691,0.168457,0.5949707,122.0916,-32.15267,21.48855,0,1
0.8903809,0.215332,0.6569824,48.33588,17.06107,2.129771,0,1
0.8901367,-0.6843262,-0.7819824,66.0687,24.80153,-231.8779,0,10
-0.8901367,0.046875,0.5810547,-250.1374,26.32061,89.48092,0,10
0.8898926,0.4172363,-0.3937988,250.1298,-2.21374,-151.4046,0,10
0.8891602,0.3059082,0.4765625,85.10687,-7.229008,17.93893,0,1
0.8891602,0.06982422,-0.6599121,-166.6031,60.51145,-48.68702,0,1
0.8881836,0.1618652,0.4660645,-70.771,39.49618,-14.84733,0,1
0.8881836,0.09277344,0.03173828,-139.8015,58.48092,-46.53435,0,1
0.8864746,0.03686523,-0.5593262,-141.1908,51.85496,-30.99237,0,1
0.8862305,0.197998,0.7900391,84.40458,-4.664122,6.862596,0,1
0.885498,0.05981445,-0.7473145,-137.084,38.22137,-24.44275,0,1
0.8842773,0.06738281,-0.4020996,-129.4657,37.29008,-26.72519,0,1
0.8837891,0.09863281,0.286377,-122.0305,50.8855,-54.78626,0,1
-0.8835449,-0.6057129,-1.346191,77.16031,19.03053,22.12977,0,10
0.8830566,0.5046387,1.998291,-161.0916,71.41985,-24.0458,0,10
0.8830566,-0.2062988,0.3681641,-39.54198,72.29771,11.25191,0,10
0.8789063,0.1931152,0.5153809,-43.08397,19.76336,-19.50382,0,1
0.8786621,0.09619141,-0.1633301,9.603053,45.83206,-84.80153,0,10
0.8776855,0.1437988,0.182373,-121.771,52.30534,-22.22901,0,1
0.8740234,0.1904297,0.5307617,99.16031,-20.87023,16.25954,0,1
0.8730469,-0.0390625,0.5114746,-95.08397,43.16794,-46.15267,0,1
0.8703613,0.1601563,0.2868652,-100.3282,50.16794,-44.57252,0,1
0.8701172,0.0234375,0.5935059,65.16794,22.75573,14.53435,0,1
0.8693848,0.1191406,0.09838867,-111.2137,23.79389,-9.938931,0,1
0.8681641,-0.3395996,0.6867676,-21.43511,17.87786,-52.22901,0,10
0.8666992,0.1940918,0.6611328,-22.31298,27.51908,-7.664122,0,1
0.862793,0.2075195,0.3300781,36.56488,30.83969,-3.816794,0,1
0.8618164,0.1413574,0.5749512,-55.75573,10.50382,-25.32061,0,1
0.861084,-0.06713867,1.387451,-115.3969,-44.54198,-101.9924,0,10
0.8598633,0.08349609,-0.4428711,-126.3511,34.9313,-27.77863,0,1
0.8583984,0.1577148,0.2976074,-101.3817,42.59542,-30.30534,0,1
0.857666,0.1994629,0.6850586,-30.71756,25.74046,-9.526717,0,1
0.8566895,0.2536621,0.8793945,-181.6107,151.7786,-64.13741,0,10
-0.8566895,-0.1569824,0.2145996,-250.1374,86.45802,179.7863,0,10
0.8564453,0.2258301,0.4675293,103.7939,-25.36641,37.73283,0,1
0.855957,0.2194824,0.2751465,72.41222,-10.32061,18.54962,0,1
0.8554688,0.1484375,0.8063965,-70.92367,51.43512,-19.25191,0,1
0.8532715,0.04760742,-0.08227539,250.1298,141.1527,-148.458,0,10
0.8527832,0.2138672,0.5402832,70.64886,5.984733,12.93893,0,1
0.8508301,0.2121582,0.6188965,63.45038,3.312977,5.435114,0,1
0.8464355,0.1726074,0.6889648,-50.05344,16.0458,-7.664122,0,1
0.842041,-0.6459961,0.3017578,38.16794,28.07634,-27.83969,0,10
0.8408203,0.1606445,0.6062012,-38.27481,41.8168,-25.01527,0,1
0.8400879,-0.4211426,-1.340332,-250.1374,-59.96947,-53.73283,0,10
0.8395996,0.565918,-0.2507324,-250.1374,-70.68702,-12.0916,0,10
0.8395996,0.2631836,0.6801758,-71.48092,23.9313,-36.39695,0,1
0.8393555,0.2260742,0.607666,58.19084,-11.25191,20.71756,0,1
0.838623,0.2382813,0.6071777,31.25954,29.52672,-4.748092,0,1
0.8383789,0.2138672,0.7736816,19.38931,22.44275,5.305344,0,1
0.8374023,0.1074219,0.270752,44.16794,1.732824,10.45038,0,1
0.8361816,-0.2819824,0.7753906,39.9542,53.72519,125.7863,0,10
0.831543,0.237793,-2.0,-250.1374,-106.374,12.55725,0,10
0.829834,0.2314453,0.8288574,-24.71756,34.49618,-11.38931,0,1
0.8288574,0.1884766,0.2385254,126.6031,-54.70992,59.8168,0,1
-0.8283691,0.2763672,0.02709961,-250.1374,45.58015,195.6031,0,10
0.828125,0.08374023,0.0,-134.5725,40.70992,-39.17557,0,1
0.8273926,0.1408691,1.046387,142.542,-16.69466,28.34351,0,1
0.8269043,-0.6157227,-0.6259766,56.77099,-6.259542,-233.0763,0,10
0.8249512,0.1767578,0.8347168,-56.51908,55.49618,-15.14504,0,1
0.8232422,0.1616211,0.2810059,-114.4122,59.23664,-25.16031,0,1
0.8215332,0.1818848,0.5136719,-75.03053,2.625954,-21.99237,0,1
0.8203125,-0.1606445,-1.587891,-168.1756,-56.67176,36.70992,0,10
0.8156738,0.2578125,0.5727539,92.73283,0.1374046,28.19084,0,1
0.814209,-0.2902832,1.26123,67.08397,73.9542,121.7786,0,10
0.8139648,0.244873,0.8056641,37.54962,31.89313,0.7480916,0,1
0.8134766,-0.5568848,0.357666,4.282443,-0.1908397,-0.9389313,0,10
0.8110352,0.206543,0.890625,-27.53435,38.64885,-9.198473,0,1
0.8098145,0.190918,0.3740234,-71.42748,34.26717,-29.38168,0,1
0.8095703,-0.5942383,-0.7756348,20.40458,8.832061,-214.771,0,10
0.809082,-0.008789063,-0.8422852,90.35878,86.59542,6.587786,0,1
0.8088379,-0.6071777,0.2502441,-12.94656,-3.541985,1.748092,0,10
0.807373,0.1660156,0.859375,-64.82442,52.05344,-15.82443,0,1
0.8066406,-0.1716309,1.072998,-48.29771,68.73283,168.0687,0,10
0.8056641,0.255127,0.4880371,52.73283,19.9084,-1.587786,0,1
0.8037109,0.2067871,0.5673828,-81.29771,33.9084,-26.62595,0,1
0.8027344,-0.7050781,1.0896,58.59542,23.22137,-194.7023,0,10
0.8024902,0.2287598,-0.6491699,-250.1374,-96.29771,-157.7176,0,10
-0.8005371,-0.9050293,-1.718018,-41.77099,-6.564886,-250.1374,0,10
0.800293,0.2329102,0.963623,-15.49618,13.81679,2.381679,0,1
0.7995605,-0.8623047,-0.2050781,39.71756,-26.40458,-14.70992,0,10
0.7956543,0.3110352,1.707031,-126.7939,70.68702,-46.94656,0,10
0.7939453,0.260498,0.826416,46.54962,14.59542,6.251908,0,1
0.793457,-0.5944824,0.2463379,-4.870229,1.427481,4.91603,0,10
0.7932129,-0.6811523,0.2219238,-1.396947,1.557252,0.4274809,0,10
0.7910156,0.2072754,0.5722656,110.6794,-32.0229,22.08397,0,1
0.7893066,-0.1118164,-0.2819824,-75.0229,-69.09161,250.1298,0,10
0.7871094,0.1687012,0.8513184,-55.12977,32.9542,-18.48092,0,1
0.7858887,0.2045898,0.418457,78.67939,-14.96947,32.96183,0,1
0.7854004,0.3244629,1.428223,250.1298,234.9008,250.1298,0,10
0.7839355,-0.1494141,0.8671875,-51.65649,71.0229,186.374,0,10
0.7836914,-0.05224609,0.888916,-71.66412,54.41221,215.3282,0,10
0.7832031,-0.6462402,-0.01464844,91.54962,59.12977,-62.12214,0,10
0.7832031,-0.5217285,-0.659668,45.35878,-3.564885,-250.1374,0,10
0.779541,0.2785645,0.7861328,37.15267,20.66412,-0.2900764,0,1
0.779541,0.2619629,0.6689453,-59.21374,50.37405,-59.90076,0,1
0.7790527,-0.2832031,0.449707,209.4122,53.94656,59.40458,0,10
0.7788086,-0.6357422,-0.6552734,-44.25954,-76.25191,-224.7405,0,10
0.776123,-0.6179199,1.103027,-167.6488,-33.73283,14.17557,0,10
0.7744141,-0.7509766,-0.465332,159.0076,-31.96183,-85.36641,0,10
0.7736816,-0.6386719,-0.5605469,46.67939,37.36641,-210.5954,0,10
0.7709961,-1.052002,-0.01538086,-75.61069,-70.13741,-13.83206,0,10
0.770752,-0.6484375,0.2961426,1.931298,4.51145,-3.931298,0,10
0.7700195,0.1691895,0.657959,-86.9771,81.8855,-14.32061,0,1
0.7685547,-0.5429688,-0.5075684,88.20611,18.45038,-205.229,0,10
0.7685547,0.2265625,0.7851563,51.17557,12.54962,8.328244,0,1
0.7670898,-0.6394043,-0.6186523,-12.94656,-25.43511,-190.4962,0,10
0.7668457,0.232666,0.6633301,-88.99236,33.28244,-45.83206,0,1
0.7619629,0.1870117,0.6264648,-53.56488,26.76336,-26.00763,0,1
0.7570801,0.2485352,0.6271973,-2.916031,4.244275,-2.435115,0,1
0.755127,0.2487793,0.8432617,-10.64886,21.41221,-13.98473,0,1
0.7546387,0.2370605,0.5756836,17.13741,29.35878,-11.0229,0,1
0.7492676,0.1914063,0.8051758,-78.64886,38.45038,-16.19084,0,1
0.7487793,0.08520508,0.1896973,-161.3053,11.26718,-8.900764,0,1
0.746582,-0.7919922,-0.7351074,21.77099,-8.167939,-184.1221,0,10
0.746582,0.2316895,0.7836914,-1.519084,5.435114,-3.725191,0,1
0.7463379,-0.04907227,0.8283691,-37.75573,65.91603,218.084,0,10
0.7443848,0.1721191,0.5598145,-62.78626,38.66412,-16.0916,0,1
0.7438965,-0.1140137,0.890625,-250.1374,-60.8168,-40.57252,0,10
0.7426758,-0.126709,0.753418,-28.14504,-46.33588,-66.26717,0,1
0.7416992,0.3166504,0.9660645,-28.12214,36.27481,-31.46565,0,1
0.7399902,-0.6452637,-0.3000488,27.70992,-50.70229,-173.8626,0,10
0.739502,-0.5297852,-1.008789,100.2672,-6.59542,-250.1374,0,10
0.7385254,0.1855469,0.3762207,-90.05344,47.38931,-35.25954,0,1
0.7370605,0.2456055,0.6616211,-9.732824,14.07634,-12.20611,0,1
0.736084,-0.1330566,0.8017578,2.587786,104.9008,201.145,0,10
0.7351074,-0.5742188,0.3867188,-82.56489,-1.366412,-1.366412,0,10
0.7351074,-0.1877441,0.9655762,-83.67939,44.33588,177.0458,0,10
0.7331543,0.230957,-0.4140625,-45.40458,-139.6947,42.29008,0,1
0.7297363,0.171875,0.5012207,25.70992,23.79389,-9.328244,0,1
0.7294922,-0.895752,0.472168,246.5573,-12.35878,-176.0458,0,10
0.7258301,0.2363281,0.623291,37.0687,-7.816794,14.64886,0,1
0.7211914,-0.737793,-0.9277344,-78.44275,-13.25954,-138.2443,0,10
0.7211914,0.4140625,-2.0,-250.1374,-19.37405,37.93893,0,10
0.7194824,0.2351074,0.3330078,130.3359,-49.96183,43.73283,0,1
0.7192383,-0.07836914,1.132813,-134.9924,59.82443,52.87023,0,10
0.7189941,0.2919922,-2.0,218.4046,-44.19084,-51.34351,0,10
0.7175293,-0.3261719,0.5769043,55.58779,-56.40458,-25.52672,0,10
0.7172852,0.2385254,0.8652344,27.49618,6.625954,-3.343511,0,1
0.7128906,0.230957,0.5876465,55.29008,-11.27481,21.0916,0,1
0.7126465,-0.09057617,-0.9487305,61.09924,35.07634,8.442748,0,10
0.7097168,0.2526855,0.8034668,30.1145,9.419847,2.816794,0,1
0.7094727,-0.4316406,1.999939,118.8015,80.40458,-15.82443,0,10
0.7075195,0.885498,-1.193848,250.1298,193.1221,-250.1374,0,10
0.7062988,-0.01147461,1.999939,250.1298,202.6183,3.564885,0,10
0.7060547,0.2966309,0.8811035,-42.14504,-2.412214,-32.50382,0,1
0.7060547,0.2844238,0.9101563,3.778626,26.33588,-15.56489,0,1
0.7033691,0.1572266,0.7824707,101.9313,-7.007634,16.89313,0,1
0.6967773,-0.5393066,-0.9282227,-34.93893,-13.60305,-250.1374,0,10
0.6877441,-0.7321777,-0.9992676,2.816794,4.603054,-218.1527,0,10
-0.6855469,-0.2111816,-0.4057617,-96.64122,-72.29008,250.1298,0,10
0.6818848,-0.6274414,0.3046875,36.06107,6.442748,15.77099,0,10
0.6818848,0.4382324,1.999939,250.1298,250.1298,-10.57252,0,10
0.6799316,-0.564209,-0.6557617,83.66412,35.21374,-250.1374,0,10
0.6791992,-0.7172852,0.4873047,-14.16794,5.900764,-22.93893,0,10
0.668457,-0.2512207,0.3901367,105.4657,-42.07634,-18.9771,0,1
0.6677246,-0.5756836,-0.581543,-0.2977099,-4.29771,-250.1374,0,10
0.6655273,-0.6889648,-0.3952637,44.68702,-12.67176,-217.3053,0,10
0.6640625,-0.5981445,-0.6884766,17.38931,-7.519084,-244.8626,0,10
0.6628418,-0.02246094,1.999939,-114.8473,4.816794,250.1298,0,10
0.6625977,0.2768555,0.8352051,-5.80916,17.56489,-16.83206,0,1
0.6621094,-0.05908203,-1.352051,6.343512,53.94656,31.22901,0,10
0.6616211,-0.2961426,-1.188721,95.1145,38.87786,-243.3664,0,10
0.6584473,-0.2219238,0.7351074,-47.74046,86.05344,155.7099,0,10
0.6574707,-0.2666016,1.064453,-17.58779,51.51908,158.3588,0,10
0.6513672,0.2624512,0.8015137,4.076336,13.48855,-4.320611,0,1
0.6508789,0.3310547,1.999939,226.0305,-38.23664,38.90076,0,10
0.6501465,-0.8603516,0.2006836,115.7252,71.12977,54.67176,0,10
0.6467285,-0.6430664,0.3222656,-4.068702,1.541985,7.244275,0,10
0.6459961,0.6955566,-0.9753418,-250.1374,-117.1756,187.3817,0,10
0.6459961,-0.1738281,0.8496094,-59.0229,60.39695,172.0458,0,10
0.6381836,-0.3413086,0.8239746,-250.1374,-130.2595,55.83969,0,10
0.6376953,-0.5874023,-0.7314453,-27.50382,-7.206107,-206.855,0,10
0.6342773,-0.1125488,0.4885254,187.1603,5.473282,-75.24428,0,10
0.6313477,-0.1196289,1.183594,11.05344,63.48855,149.5649,0,10
0.628418,0.154541,1.106934,-75.75572,-2.458015,-22.16031,0,1
0.6279297,0.2619629,0.7617188,-13.08397,16.13741,5.40458,0,1
0.6274414,0.01757813,1.503662,250.1298,170.2977,19.86259,0,10
-0.625,-0.6469727,0.6784668,-250.1374,-20.35114,98.58778,0,10
0.6223145,0.3227539,-2.0,237.5878,-38.30534,-54.34351,0,10
0.6188965,0.01049805,0.7463379,-97.73283,44.17557,236.1908,0,10
-0.6125488,-0.02148438,-0.623291,37.77863,-32.64122,26.84733,0,10
0.607666,0.1594238,1.286377,-72.0458,42.03817,-36.42748,0,1
-0.607666,-0.1433105,-1.324463,-250.1374,-92.24428,189.2519,0,10
0.6069336,-0.4624023,1.451172,17.0229,-11.38168,-20.29771,0,10
0.6047363,0.2424316,1.797119,-228.2977,107.0992,250.1298,0,10
0.6044922,-0.09692383,0.463623,26.45038,88.0,77.40458,0,10
0.6030273,0.1987305,-2.0,14.23664,23.78626,-250.1374,0,10
0.6018066,-0.1774902,0.8974609,-90.771,75.72519,163.3588,0,10
0.598877,-0.296875,1.125977,-187.4122,-9.755725,109.0458,0,10
0.5976563,-0.2634277,0.7590332,-39.60305,74.15267,202.4122,0,10
0.5944824,-0.6306152,-0.7590332,-60.10687,-59.51908,-202.2061,0,10
0.5930176,-0.06787109,0.8405762,-84.91603,32.43512,188.5114,0,10
-0.5854492,-0.5605469,0.02758789,-233.1985,78.59542,-7.954198,0,10
0.5842285,-0.7441406,0.1362305,-18.77099,13.0687,-110.1679,0,10
0.5842285,0.001464844,-1.0354,-250.1374,-32.48855,61.10687,0,10
0.574707,-0.1474609,0.7932129,-70.65649,42.59542,179.0153,0,10
0.5739746,-0.01806641,0.9836426,-130.626,-51.19847,55.51908,0,10
0.5710449,0.1818848,0.7214355,-88.73283,3.549618,16.0458,0,1
0.5705566,0.4614258,-2.0,250.1298,-16.03053,-1.687023,0,10
0.5700684,0.3120117,0.8945313,20.41221,29.80916,-11.34351,0,1
0.5695801,-0.4453125,0.3044434,22.69466,-67.83206,-2.717557,0,10
0.5666504,-0.1013184,0.7209473,-108.1145,88.03053,219.9237,0,10
0.5651855,-0.8303223,0.1843262,-29.94657,12.07634,-0.8167939,0,10
-0.5534668,0.2165527,-2.0,-101.9924,-170.6107,80.36641,0,10
0.552002,0.1818848,1.462646,250.1298,12.61832,-129.6947,0,10
0.5500488,-0.04931641,-1.799072,-206.4962,-140.4122,161.8168,0,10
0.5488281,-0.1655273,0.2624512,-5.251908,187.9542,-0.1221374,0,0
0.5473633,-0.6052246,0.3791504,-92.30534,24.59542,14.99237,0,10
0.5449219,-0.192627,1.040527,-32.43512,80.9313,175.2672,0,10
0.5444336,-0.07861328,0.8818359,-63.25191,80.86259,229.6718,0,10
0.5427246,-0.6242676,-0.5827637,-23.69466,-36.53435,-227.7099,0,10
-0.5375977,-0.6826172,0.006347656,-174.4275,98.60305,-32.61832,0,10
0.5366211,-0.1196289,0.934082,-63.20611,99.83206,156.7099,0,10
-0.5310059,-0.888916,1.056152,-218.4809,76.35878,158.5114,0,10
0.5302734,-0.7380371,0.317627,-26.17557,19.36641,-6.89313,0,10
0.5290527,-0.7399902,-0.5551758,-7.167939,-18.84733,-150.0687,0,10
0.5290527,-0.1391602,0.5810547,-99.73283,57.45802,168.7328,0,10
0.5288086,-0.1347656,0.8251953,-54.00763,49.94656,192.0382,0,10
0.5268555,-0.7939453,-0.8276367,-20.53435,-16.51908,-183.8092,0,10
0.5229492,-0.7851563,0.402832,-33.24427,21.32825,13.9313,0,10
0.520752,-0.6987305,-0.8967285,-29.60305,-49.0687,-213.2443,0,10
0.5100098,-0.1396484,0.8486328,6.89313,154.9237,182.7023,0,10
0.5068359,-0.7141113,-0.3688965,-72.09924,-53.74809,-239.4962,0,10
-0.5039063,0.6005859,-2.0,-203.2366,-128.6947,208.3588,0,10
0.5009766,-0.8212891,0.2390137,-17.47328,11.8626,-28.01527,0,10
0.5004883,-0.07299805,-0.5925293,-250.1374,-180.9389,71.21374,0,10
0.4980469,-0.6262207,-0.5368652,-176.9313,-21.20611,-137.2214,0,10
0.4973145,-0.4140625,0.6955566,-117.0687,33.8855,-17.0687,0,10
0.4909668,-0.3476563,-1.47876,-59.83969,-46.82443,67.91603,0,10
0.4885254,-0.5141602,1.067139,-199.8473,182.5038,119.0382,0,10
0.487793,-0.1364746,1.05127,-70.17558,-30.27481,-24.46565,0,10
0.4868164,-0.1013184,0.701416,-136.0076,27.41985,192.0153,0,10
0.479248,-0.2731934,0.7102051,-71.03817,46.96947,153.7405,0,10
0.4782715,-0.2832031,0.5732422,-91.52672,5.007634,152.542,0,10
0.4777832,-0.6359863,-0.3969727,-7.358778,-10.61069,-250.1374,0,10
0.4768066,-0.1044922,-0.8271484,-18.22901,-124.4733,196.2519,0,10
0.4755859,-0.6740723,-0.2192383,86.22137,40.65649,-10.22137,0,10
0.4753418,-0.0690918,0.1584473,-222.9008,3.435115,69.98473,0,10
0.4736328,-0.5908203,-0.3735352,-67.05344,-30.96947,-187.0305,0,10
0.4724121,0.4089355,-0.09570313,-5.0,-176.7405,12.62595,0,1
-0.4650879,-0.4072266,0.3325195,-162.5038,-3.381679,43.56488,0,10
0.4645996,0.5683594,-1.640625,-250.1374,13.83969,152.6488,0,10
0.4621582,0.01245117,0.6789551,10.58015,-10.83969,25.67175,0,1
0.4594727,-0.8828125,-0.05688477,-0.6564885,50.99237,11.59542,0,10
0.4572754,-0.4025879,-1.218506,250.1298,53.27481,-112.4198,0,10
-0.4560547,-0.7207031,-2.0,-27.61832,-10.67939,-250.1374,0,10
0.4282227,-0.6557617,-0.1264648,-34.9771,-26.9771,-84.56489,0,10
0.427002,0.1293945,1.094971,-94.25954,23.77099,167.9847,0,10
0.4245605,0.137207,-1.353271,-250.1374,-116.2595,113.3206,0,10
0.4233398,-0.1330566,0.6767578,-71.771,94.14503,194.4046,0,10
0.4230957,-0.9174805,0.4870605,183.0916,155.458,107.9237,0,10
-0.4182129,-0.7414551,-0.1791992,-170.5191,57.48855,-66.41985,0,10
0.4174805,-0.2565918,0.7697754,-73.48092,64.67175,148.9084,0,10
0.4123535,-0.08959961,0.9318848,-250.1374,102.771,110.5802,0,10
0.4101563,0.2619629,-1.162598,115.0,-63.54198,121.0763,0,10
0.4091797,0.2009277,1.606201,-211.7863,-41.1145,250.1298,0,10
0.4067383,0.5847168,1.999939,-179.9542,10.90076,190.4504,0,10
-0.3937988,-0.199707,0.2929688,-250.1374,110.1985,-7.030534,0,10
0.388916,-0.8415527,-0.07177734,-90.83969,3.0,-27.25954,0,10
0.3771973,-0.6677246,-0.2370605,-141.7939,19.44275,-68.09161,0,10
0.3747559,-0.2663574,1.226318,-250.1374,48.64885,189.6107,0,10
0.3737793,-0.5463867,-0.2932129,-162.4809,-32.83969,-186.9771,0,10
0.3718262,-0.6628418,-0.2246094,-108.9542,-43.48855,-134.0305,0,10
0.3710938,-0.5183105,0.2062988,-176.1756,-3.175573,-72.71756,0,10
-0.3688965,-0.5932617,0.08618164,-250.1374,-36.83206,38.29771,0,10
0.3659668,-0.6274414,1.999939,12.54962,100.4504,49.20611,0,10
0.3579102,-0.7451172,-0.004394531,-39.44275,-1.793893,-133.9389,0,10
-0.355957,-0.3469238,-2.0,-250.1374,7.022901,165.8397,0,10
0.3535156,0.1933594,-2.0,134.2443,13.89313,-34.22137,0,10
0.3432617,-0.6838379,-0.2573242,-100.9466,-48.12214,-163.9771,0,10
0.3425293,-0.6652832,-0.5922852,-51.71756,-44.60305,-235.5191,0,10
0.3413086,-0.777832,-0.3330078,-42.27481,-11.24428,-174.3969,0,10
0.3391113,-0.1486816,0.706543,-103.4122,43.73283,151.5343,0,10
0.3317871,-0.1379395,0.666748,-80.9542,89.90839,205.4351,0,10
-0.3308105,-0.4997559,-1.319092,-250.1374,-16.64886,-116.8092,0,10
0.3198242,-0.574707,-0.9897461,4.816794,12.18321,-250.1374,0,10
0.3186035,-0.484375,-0.5505371,-137.0305,-32.26717,97.52672,0,10
0.3166504,-0.1550293,0.6738281,-96.93893,55.0687,173.4962,0,10
0.315918,-0.668457,-0.1740723,-99.41985,-36.67939,-110.084,0,10
0.3105469,-0.2399902,0.753418,-119.8931,70.99236,169.3817,0,10
0.3095703,-0.4772949,0.609375,-118.4962,66.1145,106.626,0,10
-0.309082,-0.1877441,-1.312744,141.5343,8.503817,-200.5649,0,10
0.3078613,-0.7712402,0.008300781,-83.9771,-11.66412,-115.2214,0,10
-0.3022461,-0.4641113,0.2421875,-212.4351,95.32061,142.4351,0,10
-0.2956543,0.06933594,-2.0,-235.4122,-55.30534,-191.4351,0,10
0.2932129,-0.7526855,-0.857666,-52.50382,-29.0687,-215.1679,0,10
0.2890625,-0.472168,-0.9111328,-250.1374,-7.114504,-215.3817,0,10
0.2856445,-0.6391602,-0.6782227,-83.0229,8.38168,-224.3206,0,10
-0.2819824,-0.842041,0.345459,-250.1374,-46.9084,124.2672,0,10
0.2805176,-0.5632324,-2.0,23.00763,11.23664,-250.1374,0,10
0.2746582,-0.03076172,0.7319336,-108.916,54.79389,206.084,0,10
0.2741699,-0.09667969,-0.166748,-250.1374,-136.3359,250.1298,0,10
0.2724609,-0.3781738,0.6767578,-162.7557,33.60305,40.98473,0,10
0.2685547,-0.7116699,-0.4689941,-107.0763,-89.19847,-157.2901,0,10
0.2685547,0.2536621,1.317871,-78.31298,199.3817,250.1298,0,10
0.2658691,-0.7451172,-0.2529297,-101.7481,-37.37405,-173.1374,0,10
0.2658691,-0.2946777,0.8137207,-203.2595,25.87023,201.6488,0,10
-0.2653809,-0.387207,-1.063232,-138.9542,38.36641,-160.5573,0,10
0.2607422,-0.7070313,-0.5952148,-111.5115,-25.72519,-140.0687,0,10
0.2583008,-0.7172852,-1.064209,-66.96183,-31.79389,-206.3206,0,10
-0.2583008,-0.5375977,0.3439941,-146.9618,33.28244,80.09161,0,10
-0.2563477,-0.4628906,-0.9697266,-219.4427,25.93893,-131.084,0,10
0.255127,-0.2429199,0.5888672,-73.56489,63.79389,153.7481,0,10
0.2524414,-0.6904297,-0.1506348,-85.20611,-31.70992,-117.1527,0,10
0.2480469,-0.5808105,-0.1887207,-102.4962,16.00763,-97.53435,0,10
0.2407227,-0.6594238,-0.6022949,-147.9618,-70.47328,35.90076,0,10
0.2390137,-0.2814941,0.8432617,-133.3053,49.68702,115.4046,0,10
0.2382813,-0.7414551,-0.5102539,-58.70229,-23.68702,-181.4122,0,10
0.2338867,-0.7231445,-1.059082,-1.717557,4.099236,-226.8855,0,10
0.2336426,-0.3930664,0.7729492,-96.8168,45.12214,93.32825,0,10
0.2324219,-0.1879883,0.692627,-159.4809,16.65649,120.0076,0,10
-0.2282715,-0.5666504,0.07666016,-250.0382,55.58015,12.71756,0,10
-0.2250977,-0.4714355,0.2932129,-170.6641,22.29008,98.96183,0,10
0.223877,-0.5439453,0.5549316,-227.6641,68.23664,66.22137,0,10
-0.2236328,-0.5839844,0.3249512,-148.7405,22.50382,-16.86259,0,10
0.2226563,-0.5339355,-0.3483887,-168.2061,-28.0229,-180.542,0,10
0.2214355,-0.2324219,0.3425293,-164.1527,-36.77099,205.5573,0,10
0.2160645,-0.2485352,0.5043945,-121.4275,74.16031,156.3588,0,10
0.215332,-0.6235352,0.2487793,-149.3206,-11.84733,5.908397,0,10
0.2145996,-0.2099609,-0.904541,186.8626,-205.5038,-39.35115,0,10
-0.2126465,0.7888184,1.999939,250.1298,193.6412,79.65649,0,10
0.2094727,0.1088867,0.3618164,-250.1374,32.09924,41.36641,0,10
0.204834,-0.2272949,0.5444336,-134.9847,68.25954,153.6947,0,10
0.2033691,-0.6733398,-0.3811035,-116.9695,-15.48855,-168.6794,0,10
0.2004395,-0.6342773,0.1533203,-130.5191,4.320611,-86.71756,0,10
-0.1987305,-0.2697754,-1.378418,168.3893,-5.244275,30.0229,0,10
0.1955566,-0.5976563,-0.3356934,-75.45802,-14.47328,-135.4275,0,10
0.1914063,-0.388916,0.7548828,-139.4809,76.99236,111.4885,0,10
0.1865234,-0.6806641,-0.3483887,-54.16031,-17.84733,-210.7176,0,10
0.1774902,-0.4147949,1.999939,30.9542,131.9084,95.75572,0,10
-0.175293,-0.6035156,0.1877441,-169.3359,-69.06107,-53.89313,0,10
0.1699219,0.2907715,-2.0,-68.89313,-14.64886,-80.39695,0,10
-0.1655273,-0.2114258,0.5129395,-224.0916,76.57252,244.145,0,10
0.1633301,-0.1384277,-2.0,78.57252,28.59542,-250.1374,0,10
0.1599121,-0.2519531,0.6401367,-146.4198,31.53435,157.2061,0,10
-0.1589355,0.09472656,-2.0,73.29771,-9.847328,88.89313,0,10
0.1564941,-0.7019043,-0.489502,-35.73283,-21.86259,-179.9313,0,10
0.1557617,-0.8847656,-0.548584,-40.80916,-16.12214,-64.93893,0,10
-0.1555176,0.5046387,-2.0,44.94656,-69.35114,68.12214,0,10
-0.1489258,-0.5205078,-1.585938,-165.0458,13.71756,-223.2824,0,10
0.1467285,-0.4238281,0.5639648,-134.8397,60.64885,110.771,0,10
0.1433105,0.1030273,-1.436523,-250.1374,-144.7023,78.00764,0,10
0.135498,-0.3532715,0.6530762,-149.0305,-1.839695,115.0992,0,10
